,dataset,rewiring,num_iterations,brf_batch_add,brf_batch_remove,avg_accuracy,ci,run_duration,rewiring_duration
0,cora,brf,3,20,10,0.7486346863468636,0.008811715403098438,3155.7712371349335,0.0017898082733154297
0,citeseer,brf,3,20,10,0.59,0.009300472411408123,363.0961973667145,0.0017061233520507812
0,texas,brf,3,30,10,0.49918918918918925,0.03458999124778074,153.22471690177917,0.0008227825164794922
0,cornell,brf,2,20,30,0.39891891891891895,0.019158635744589543,147.96028852462769,0.0006861686706542969
0,wisconsin,brf,2,30,20,0.4670588235294118,0.02280843109526162,173.6814410686493,0.0007991790771484375
0,chameleon,brf,3,20,20,0.5926973684210526,0.019687643847154115,1789.290293455124,45.2301025390625
